schcd,schname,school_cat,management,rururb,dtname,longitude,latitude
29200308043,Nisarga Vidhya Nikethana School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U South,77.6838,13.0173
29280602705,Y. M. Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.6136,13.0174
29200300167,St Anthony High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.700841,13.017403
29230403401,Fathima  Hps Fathimapura,Primary with Upper Primary,Government Aided,1,Hassan,75.870058,13.017425
29280203247,Monty Kannada High School,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.540278,13.0175
29280502012,Ghps Iisc,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.558889,13.0175
29200305704,Christ Global Residential School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Bengaluru U South,78.235278,13.0175
29230511401,Govt.Higher Primary School Govinakere,Primary with Upper Primary,Department of Education,1,Hassan,76.369382,13.017501
29181013102,Glps Alappanagudde,Primary,Department of Education,1,Tumakuru,77.009125,13.017524
29280603211,St.Charles Kannada High School,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.63673,13.017571
29280603205,St Charles Kan Hps Kammanahalli,Primary,Government Aided,2,Bengaluru U North,77.636897,13.017573
29181014304,Al Huda Aided Ups Kunigal Ward-12 (U),Primary with Upper Primary,Government Aided,2,Tumakuru,76.989688,13.017597
29240307301,Dkzp Govt. Higher Primary School Madhya,Primary with Upper Primary,Department of Education,1,Dakshina Kannada,74.824167,13.017778
29230803603,Glps  Avarekadu,Primary,Department of Education,1,Hassan,75.695833,13.017778
29280234105,Mathru Shree Vidyanikethan,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.515833,13.017778
29280234118,M E S English School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.520278,13.017778
29280203015,Sri Krishna High School(Unaided),Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.5275,13.017778
29280230512,B B M P H P S Marappanapalya,Primary with Upper Primary,Local body,1,Bengaluru U North,77.548889,13.017778
29280602730,Crescent Public School Shampur Main Road,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.613,13.0178
29240308806,Holy Spirit High School Mukka,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Dakshina Kannada,74.790338,13.017876
29181013001,Glps Kannaguni,Primary,Department of Education,1,Tumakuru,77.017403,13.017943
29230403402,Fathima High School Fathimapura,Secondary Only,Private Unaided (Recognized),1,Hassan,75.87,13.018
29230106501,Govt Lower Primary School  Kumbarahalli Koppalu,Primary,Department of Education,1,Hassan,75.972,13.018
29230621609,Kv Manjunatha Memorial Bu Lower Primary School,Primary,Private Unaided (Recognized),1,Hassan,76.018,13.018
29230730303,High School Sathyanarayana,Secondary Only,Government Aided,1,Hassan,76.0682,13.018
29230718801,Govt Lower Primary School Sriramapura,Primary,Department of Education,1,Hassan,76.1,13.018
29230719203,Kamala Convent,Primary with Upper Primary,Government Aided,1,Hassan,76.126,13.018
29310611301,Ghps  Kallambella Grama,Primary with Upper Primary,Department of Education,1,Tumakuru Madhugiri,76.176,13.018
29230532110,Deshpande Public School,Primary with Upper Primary,Private Unaided (Recognized),1,Hassan,76.8,13.018
29181034708,Govt. Lower Primary School Mallipalya Ward-21,Primary,Department of Education,2,Tumakuru,77.009,13.018
29181034702,Govt. Lower Primary School K R S Agrahara Ward-22,Primary,Department of Education,2,Tumakuru,77.019,13.018
29181034701,Sri Gowthama High School Kunigal  Ward-22,Secondary Only,Government Aided,2,Tumakuru,77.019,13.018
29200310137,Sree Vani Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.019,13.018
29181026801,Govt. Higher Primary School A Hosahalli,Primary with Upper Primary,Department of Education,1,Tumakuru,77.09,13.018
29280234119,Jaiveer Public School J.P.S,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.516,13.018
29280202837,Gulps  Chamundipura,Primary,Department of Education,2,Bengaluru U North,77.517,13.018
29280202812,Shankareshwara H S,Pri. Upper Pri. and Secondary Only,Government Aided,2,Bengaluru U North,77.517,13.018
29280203017,Jnanavahini Public School Nandi,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.531,13.018
29280203208,Karnataka Harijana Girijana Kannada Higher Primary School,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.536,13.018
29280203245,Sree Byraveshwara Res High School,Secondary Only,Government Aided,2,Bengaluru U North,77.539,13.018
29280233501,Karnataka Public Schools Ghps Krishnanda Nagara,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.542,13.018
29280203249,B.B.M.P. High School Marappanapalya,Secondary Only,Local body,2,Bengaluru U North,77.549,13.018
29280603020,Matha Eng Sch Rahmathnagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.594,13.018
29280600367,St Therasa Primary School,Primary,Private Unaided (Recognized),2,Bengaluru U North,77.611,13.018
29280601951,Marvellous Primary School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.612,13.018
29280602726,Saint Tact English Primary And High School Kushalnagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.617,13.018
29280600309,Gghps Urdu Venkateshpura,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.621,13.018
29200303640,Glps Muneshwara Nagara,Primary,Department of Education,2,Bengaluru U South,77.671,13.018
29190919203,Glps Lakshmisagara,Primary,Department of Education,1,Kolar,78.058,13.018
29190910401,Ghps Chambe,Primary with Upper Primary,Department of Education,1,Kolar,78.058,13.018
29230730302,Higher Primary School Satyanarayana A Hosahally,Primary with Upper Primary,Government Aided,1,Hassan,76.068056,13.018056
29280602902,Boston Edu Society Hps & Hs,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.589444,13.018056
29280600342,Silicon City School K.G.Halli,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.621389,13.018056
29280603022,Huda National School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.593071,13.018161
29280234702,Lourdes High School Nandini Layout,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.54,13.018333
29280603010,Universal Ehps And Hs Rahamathnagara,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.593611,13.018333
29280600335,New Royal English School K G H,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.620278,13.018333
29230742820,Shantamma Vidya Samsthe Blue Dots,Primary,Private Unaided (Recognized),2,Hassan,76.094217,13.018362
29230702001,Govt Lower Primary School Jodimallappanahally,Primary,Department of Education,1,Hassan,76.118405,13.018362
29200312607,Glps Dinnur,Primary,Department of Education,1,Bengaluru U South,77.785794,13.018558
29280203258,Anu Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.53638,13.01858
29280203243,K.N.Geetha High School.,Secondary Only,Government Aided,2,Bengaluru U North,77.53642,13.01859
29210403701,Glps Urdu Girls E.Muthasandra,Primary,Department of Education,1,Bengaluru Rural,77.02,13.018611
29280208001,Glps Balaveerana Halli,Primary,Department of Education,1,Bengaluru U North,77.393889,13.018611
29280233502,Karnataka Public Schools Ghs Krishnananda Nagara,Secondary Only,Department of Education,2,Bengaluru U North,77.541667,13.018611
29280600357,Karnataka Vidyanikethan English School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.620278,13.018611
29210414901,Ghps Honachanahalli,Primary with Upper Primary,Department of Education,1,Bengaluru Rural,77.853889,13.018611
29181014307,Jnanabharathi Hs Kunigal W-12,Secondary Only,Government Aided,2,Tumakuru,77.005886,13.01877
29230742810,Higher Primary School Subhas Children,Primary with Upper Primary,Private Unaided (Recognized),2,Hassan,76.09105,13.01884
29280503903,Nirmala Jyothi Eng High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.558889,13.018889
29280601994,Huda National School K.B.Sandra,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.608889,13.018889
29280602731,Play Well English High School K G Halli,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.616111,13.018889
29280600311,Indira Memorial English School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.623056,13.018889
29280602644,Gklps Kacharakanna Halli,Primary,Department of Education,2,Bengaluru U North,77.63,13.018889
29280600221,"St Anthony Public School,Arabic College Post Lingarajapura",Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.6212,13.0189
29230101801,Glps  Kumbarahalli,Primary,Department of Education,1,Hassan,75.964,13.019
29230108001,Ghps  Holebellur,Primary with Upper Primary,Department of Education,1,Hassan,75.983,13.019
29230107101,Ghps  Doddakanagalu,Primary with Upper Primary,Department of Education,1,Hassan,76.003,13.019
29230707303,Pleasant Valley International School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Hassan,76.114,13.019
29230707408,Chiranthana School Hassan,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Hassan,76.127,13.019
29230742907,Higher Primary School St Joseph'S,Primary with Upper Primary,Government Aided,2,Hassan,76.177,13.019
29181008701,Glps Chikkamadure,Primary,Department of Education,1,Tumakuru,76.842,13.019
29181011403,Sri Siddartha Rhs Bilidevalaya,Secondary Only,Government Aided,1,Tumakuru,76.988,13.019
29181011201,Ghps Boralinganapalya,Primary with Upper Primary,Department of Education,1,Tumakuru,76.993,13.019
29181034709,Swamy Vivekananda School Kunig Ward-3,Primary with Upper Primary,Private Unaided (Recognized),2,Tumakuru,77.012,13.019
29181034707,Kar  Navchetan Anda Makkala Shale Ward-21,Primary with Upper Primary,Government Aided,2,Tumakuru,77.019,13.019
29181013802,Murarji Desai Residential School (English) Ward-7,Upper Pri. and Secondary,Tribal Welfare Department,2,Tumakuru,77.024,13.019
29181013705,Glps Siddartha Colony Ward-8,Primary,Department of Education,2,Tumakuru,77.025,13.019
29290523812,"Dr.B.R Ambedkar Girls Residential School (Sc), Ward No.1,Karakallahalli",Upper Pri. and Secondary,Tribal Welfare Department,1,Chikkaballapura,77.386,13.019
29280205002,Bharath Matha Presidency School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Bengaluru U North,77.439,13.019
29280203005,Veena K.H.P.S,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.526,13.019
29280203008,Sri Veena High Sch L D Nagar,Secondary Only,Government Aided,2,Bengaluru U North,77.527,13.019
29280502006,Kendriya Vidyalaya Iisc,Pri. with Upper Pri. Sec. and H.Sec.,Kendriya Vidyalaya,2,Bengaluru U North,77.561,13.019
29280602901,Vani Ehps & Hs  Ganganagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.586,13.019
29280602313,Adarsha Ehps & Hs,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.596,13.019
29280600320,Florida English Primary And High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.621,13.019
29200303642,Angel'S English School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.671,13.019
29280203926,Preranaa Public School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.759,13.019
29190223104,Nice International Kannada Lps,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Kolar,78.018,13.019
29200136101,St.Francis De Sales Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Bengaluru U South,78.059,13.019
29280713904,Karnataka Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,78.117,13.019
29200308039,Good Shepherd High School,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U South,77.685,13.0191
29181034606,Bgs Public High School Kunigal  Ward-22,Secondary Only,Private Unaided (Recognized),2,Tumakuru,77.014243,13.019147
29181034605,Bgs Public School Kunigal  Ward-22,Primary with Upper Primary,Private Unaided (Recognized),2,Tumakuru,77.014243,13.019147
29200308003,Ghps Koudena Halli,Primary with Upper Primary,Department of Education,2,Bengaluru U South,77.681389,13.019167
29280602631,J.R P U College,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Bengaluru U North,77.6427,13.0192
29280203018,Holy Mothers English School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.5291,13.0194
29280234104,Vishnu Educational Society,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.518889,13.019444
29280503910,Mahmood Shariff Hs Yashvanthpura,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.555,13.019444
29280503914,Gumps Yashwantapura,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.555,13.019444
29280503913,Sree H.Muniswamy Reddy Ghps,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.56,13.019444
29181025802,Govt. Lower Primary School P V Thandya,Primary,Department of Education,1,Tumakuru,77.017986,13.019454
29230743805,Euro School Harsha Mahal Road,Primary with Upper Primary,Private Unaided (Recognized),2,Hassan,76.113989,13.019511
29280601962,New Bharath Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.60505,13.01963
29280600316,Pine Hall English School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.621944,13.019722
29200321425,Swamy Vivekanada Vidyalaya Seegehalli,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U South,77.72013,13.019771
29280601905,Guhps K B Sandra,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.61026,13.01987
29181012001,Ghps Gowdagere,Primary with Upper Primary,Department of Education,1,Tumakuru,77.013104,13.019946
29230511601,Govt.Higher Primary School B. Honnenahally,Primary with Upper Primary,Department of Education,1,Hassan,76.377656,13.019975
29280200155,Glps Ashokpura Slum,Primary,Department of Education,2,Bengaluru U North,77.546526,13.019995
29170422502,Sree Sai International School Kotecamp,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Chikkamangaluru,75.022,13.02
29230100901,Glps  Madagere Colony,Primary,Department of Education,1,Hassan,75.944,13.02
29230742806,Elite School Hemavathinagara,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Hassan,76.095,13.02
29230113001,Govt Higher Primary School Nelligere,Primary with Upper Primary,Department of Education,1,Hassan,76.108,13.02
29230707405,"Nethaji Publc Scool, Vidya Nagar",Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Hassan,76.109,13.02
29230726501,Govt Lower Primary School S.Halasinahally,Primary,Department of Education,1,Hassan,76.211,13.02
29220508305,Sgs Pu Colleju  (Hs) A C Giri,Secondary Only,Government Aided,1,Mandya,76.745,13.02
29160101701,Glps Nellikatte - Hirgana,Primary,Department of Education,1,Udupi,77.028,13.02
29280708202,Ryan Pu College,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Bengaluru U North,77.033,13.02
29200900418,Motherland School Arkere,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U South,77.055,13.02
29181023701,Govt. Lower Primary School Kutarahalli,Primary,Department of Education,1,Tumakuru,77.056111,13.02
29280708313,Vidyanjali International School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.36,13.02
29280204901,Ghps Ravothana Halli,Primary with Upper Primary,Department of Education,1,Bengaluru U North,77.420556,13.02
29280234701,New Carmel School Khb Police C,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.543056,13.02
29280503920,Balabharathi English Primary School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.558,13.02
29280503907,Bapu Composite Pu College High School Section,Secondary Only,Government Aided,2,Bengaluru U North,77.558,13.02
29280503909,Adarsha High School Yeshwanthpur,Secondary Only,Government Aided,2,Bengaluru U North,77.56,13.02
29280601942,Gandhi Smaraka H S K.B Sandra,Upper Pri. and Secondary,Government Aided,2,Bengaluru U North,77.606,13.02
29280601901,Gandhi Smaraka Hps K B Sandra,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.606,13.02
29280602722,Mariyam Hps Basavanagar,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.613,13.02
29280602715,Noble Saint Hps And Hs Kushal Nagar,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U North,77.616,13.02
29280602711,Seventh-Day Adventist  English High  School Kadugondanahalli,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.618,13.02
29200303645,Navjyothi Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.674,13.02
29200300181,St Thereasa Hps T C Palya,Primary with Upper Primary,Government Aided,2,Bengaluru U South,77.699,13.02
29200300165,St Anthony High School T C Palya,Secondary Only,Government Aided,2,Bengaluru U South,77.699,13.02
29190923213,Vidhyapana International School  And Pu College,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),1,Kolar,78.02,13.02
29190724002,Gulps Urdu Muduvathi,Primary,Department of Education,1,Kolar,78.026,13.02
29190217101,Glps Kallavihosahalli,Primary,Department of Education,1,Kolar,78.391,13.02
29190238401,Ghps Kodigenahalli,Primary with Upper Primary,Department of Education,1,Kolar,78.416,13.02
29190230501,Glps Pooganahalli,Primary,Department of Education,1,Kolar,78.444,13.02
29280503911,Shastri Memorial Enghs,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.5604,13.0201
29200306302,Glps Chikka Bana Halli,Primary,Department of Education,1,Bengaluru U South,77.7519,13.0202
29280503917,Shastri Enghps Yeshvanthpura,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.560278,13.020278
29280601954,Gnaneshwari Kan Hps K.B.Sandra,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.608611,13.020278
29280601958,Parvathi Rathan Singh English High School,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.608889,13.020278
29280602733,De-Lite Hps & Hs Kamarajanagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.61226,13.0203
29200305902,Ghps Verena Halli,Primary with Upper Primary,Department of Education,2,Bengaluru U South,77.747155,13.020323
29181024001,Govt. Lower Primary School Kadu Matthikere,Primary,Department of Education,1,Tumakuru,77.017403,13.020411
29280601924,Ss Primary School Kavalbyrasandra,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.6086,13.020541
29230709302,Kendriya Vidyalaya B Katihally,Pri. Upper Pri. and Secondary Only,Kendriya Vidyalaya,1,Hassan,76.135556,13.020556
29280203205,Ghps Mulagal Valy,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.534722,13.020556
29280200156,Tagorememorial Hps Yeshwanthpu,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.55,13.020556
29280503906,Ghs Santebeedhi Yeshwanthpur,Secondary Only,Department of Education,2,Bengaluru U North,77.554167,13.020556
29200300166,Standford Public School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U South,77.6993,13.0206
29181034503,Lions Mrb Memorial Eng High School  Ward-20,Secondary Only,Private Unaided (Recognized),2,Tumakuru,77.01781,13.02079
29200300170,Mount Olive National School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U South,77.6852,13.0208
29200300174,New Indus Valley Residential School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.705556,13.020833
29220508303,Gurukula  Aided Ms  Chunchana,Primary with Upper Primary,Government Aided,1,Mandya,76.74345,13.02085
29190719102,Gglps Urdu Kondarajanahalli,Primary,Department of Education,1,Kolar,77.633806,13.020919
29181013103,Glps Gollarahatti,Primary,Department of Education,1,Tumakuru,77.020642,13.020928
29160105003,Ghps Irvathuru Kolke - Irvathu,Primary with Upper Primary,Department of Education,1,Udupi,75.0,13.021
29230402001,Govt Lower Primaryschool Hirivate,Primary,Department of Education,1,Hassan,75.889,13.021
29130513103,Kalpataru H.S.Hebballi,Secondary Only,Government Aided,1,Chitradurga,76.007,13.021
29230727101,Govt Lower Primary School Haranahally,Primary,Department of Education,1,Hassan,76.246,13.021
29280703502,Glps Sadena Halli Layout,Primary,Department of Education,2,Bengaluru U North,77.016,13.021
29280207302,Guhps Sondekoppa,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.384,13.021
29280204902,Ghs Ravothana Halli(Shanthinagar),Secondary Only,Department of Education,1,Bengaluru U North,77.421,13.021
29280206602,Ghps Gangondanahalli,Primary with Upper Primary,Department of Education,1,Bengaluru U North,77.468,13.021
29280202813,Ghps Sanjayagandhi Nagar,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.527,13.021
29280503915,Gmps Santhebeedi Yeshvanthpura,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.554,13.021
29280502463,Ghps Vyayamashale Yeshavanthp,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.554,13.021
29280603009,Premier Convent Hps & Hs,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.597,13.021
29280601902,Govt Kannada Model Primary School K B Sandra,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.607,13.021
29200303647,Lourdes English High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.652,13.021
29200303661,Sri Chaitanya Techno School  R M Nagar,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U South,77.673,13.021
29200308036,Ramana Vidhyanikethan,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U South,77.681,13.021
29280230523,St. Thomas Indian   Pri And High Sc,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.902,13.021
29280203014,Sri Krishna Primary School(Aided),Primary with Upper Primary,Government Aided,2,Bengaluru U North,78.226,13.021
29190233701,Glps Thallapali,Primary,Department of Education,1,Kolar,78.408,13.021
29280602734,St Mariyam Hps & Hs K B Sandra,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.612512,13.021022
29280203236,Achala Vidya Nikethana,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.535556,13.021111
29280602809,Karnataka White Rose,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.615,13.021111
29230742602,M.Krishna (Blaind)School Hassan,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Hassan,76.1038,13.0212
29280503922,Shree Maheshwari Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.558056,13.021278
29181012501,Glps Turuganoor,Primary,Department of Education,1,Tumakuru,77.015604,13.021378
29280502466,Sri Deenadayal Khps Yashwantapura,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.554722,13.021389
29280602905,Gem Ehps & Hs Ganganagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.591389,13.021389
29280601930,Sowbhagya English School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.608889,13.021389
29280600312,Lawrence English School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.621389,13.021389
29190721303,Morarji Desai Residential School Madanahalli Cross,Upper Pri. and Secondary,Tribal Welfare Department,1,Kolar,78.031389,13.021389
29190734511,Sri Sai Aarya International School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Kolar,78.038889,13.021389
29280601939,"Government High School,Kavalbyrasandra",Secondary Only,Department of Education,2,Bengaluru U North,77.6073,13.0214
29220508301,Ghps  Chunchana Hally,Primary with Upper Primary,Department of Education,1,Mandya,76.7375,13.021667
29181034501,Honnamba Higher Primary School  Ward-20,Primary with Upper Primary,Government Aided,2,Tumakuru,77.018333,13.021667
29190215201,Glps Iyyappalli,Primary,Department of Education,1,Kolar,78.3175,13.021667
29200300168,St Theresa School,Upper Primary only,Private Unaided (Recognized),2,Bengaluru U South,77.6999,13.0218
29200300177,St Antony' S  Public School T C Palya,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.6999,13.0218
29181013704,Ghps Urdu Maddur Road Ward-6 (U),Primary with Upper Primary,Department of Education,2,Tumakuru,77.025123,13.021843
29181014902,Govt. Glps Urdu  Kothipura (U),Primary,Department of Education,1,Tumakuru,77.021944,13.02193
29280502449,Gulps Urdu Subedrpalya,Primary,Department of Education,2,Bengaluru U North,77.561667,13.021944
29230426801,Govt Higher  Primary School Watehally,Primary with Upper Primary,Department of Education,1,Hassan,75.784,13.022
29230800301,Ghps  Kesaguli,Primary with Upper Primary,Department of Education,1,Hassan,75.836,13.022
29230402701,Glps  Irakaravally,Primary,Department of Education,1,Hassan,75.852,13.022
29230532103,Govt.Higher Primary Girls School Nuggehally,Primary with Upper Primary,Department of Education,1,Hassan,76.802,13.022
29230512003,Govt.High School Akkanahally Cross,Secondary Only,Department of Education,1,Hassan,76.855,13.022
29181034601,Mahathmagandhi Govt Pu College,Secondary with Higher Secondary,Department of Education,2,Tumakuru,77.019,13.022
29290105602,G L P  S  Yetigaddapalli,Primary,Department of Education,2,Chikkaballapura,77.022,13.022
29290102012,Shantinikethana Model School,Primary with Upper Primary,Private Unaided (Recognized),1,Chikkaballapura,77.022,13.022
29181013601,Ghps Doddapet Ward-5,Primary with Upper Primary,Department of Education,2,Tumakuru,77.026,13.022
29181013304,Glps Bgs Nagara Ward-2,Primary,Department of Education,2,Tumakuru,77.041,13.022
29181013301,Ghps Mallaghatta Ward-2,Primary with Upper Primary,Department of Education,2,Tumakuru,77.046,13.022
29200300628,St Theressa School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U South,77.137,13.022
29280502467,Tamil Aided Hps Yeshwanthpur,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.554,13.022
29280502455,Matha English School Yashwantapura,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.555,13.022
29280502452,Balak Ehps Yeshvanthpura,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.562,13.022
29280602906,G R V Hps And Hs Dena Bank Colony,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.585,13.022
29280602903,Allwin Public School Ganganagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.588,13.022
29280603019,Florence Pub Ps & Hs R.T.Nagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.593,13.022
29280600392,Gglps Urdu K.G Halli,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.619,13.022
29280602803,Gkmps K G Halli,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.619,13.022
29280600351,Ruby International Sch,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.621,13.022
29200300164,K N S S Vidyamandir English Primary And High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.693,13.022
29280234102,Gracious Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.866,13.022
29190909201,Ghps Dodda Kadathur,Primary with Upper Primary,Department of Education,1,Kolar,77.973,13.022
29190907701,Glps Chikka Shivara,Primary,Department of Education,1,Kolar,77.982,13.022
